Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,doner_id,donor_id
SRR2775710,OTHER,152,10406984,PRJNA299657,SAMN04211099,6823695,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371507,GSM1916733,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916733,Blast,SRP065190,,SU070
SRR2775711,OTHER,152,1817312,PRJNA299657,SAMN04211100,1267749,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371508,GSM1916734,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916734,Blast,SRP065190,,SU070
SRR2775712,OTHER,152,8329752,PRJNA299657,SAMN04211101,5492137,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371509,GSM1916735,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916735,Blast,SRP065190,,SU070
SRR2775713,OTHER,152,17138456,PRJNA299657,SAMN04211102,10970046,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371510,GSM1916736,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916736,Blast,SRP065190,,SU070
SRR2775714,OTHER,152,3628544,PRJNA299657,SAMN04211103,2501452,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371511,GSM1916737,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916737,Blast,SRP065190,,SU070
SRR2775715,OTHER,152,3011120,PRJNA299657,SAMN04211104,2085018,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371512,GSM1916738,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916738,Blast,SRP065190,,SU070
SRR2775716,OTHER,152,7780272,PRJNA299657,SAMN04211105,5142063,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371513,GSM1916739,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916739,Blast,SRP065190,,SU070
SRR2775717,OTHER,152,8981680,PRJNA299657,SAMN04211106,5922875,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371514,GSM1916740,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916740,Blast,SRP065190,,SU070
SRR2775718,OTHER,152,5735720,PRJNA299657,SAMN04211107,3795706,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371515,GSM1916741,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916741,Blast,SRP065190,,SU070
SRR2775719,OTHER,152,20964600,PRJNA299657,SAMN04211108,13460326,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371516,GSM1916742,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916742,Blast,SRP065190,,SU070
SRR2775720,OTHER,152,1758944,PRJNA299657,SAMN04211109,1244023,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371517,GSM1916743,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916743,Blast,SRP065190,,SU070
SRR2775721,OTHER,152,3163120,PRJNA299657,SAMN04211110,2173045,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371518,GSM1916744,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916744,Blast,SRP065190,,SU070
SRR2775722,OTHER,152,3125728,PRJNA299657,SAMN04210932,2137298,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371519,GSM1916745,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916745,Blast,SRP065190,,SU070
SRR2775723,OTHER,152,22978752,PRJNA299657,SAMN04210933,14274687,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371520,GSM1916746,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916746,Blast,SRP065190,,SU070
SRR2775724,OTHER,152,9063608,PRJNA299657,SAMN04210934,5979053,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371521,GSM1916747,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916747,Blast,SRP065190,,SU070
SRR2775725,OTHER,152,12493488,PRJNA299657,SAMN04210935,7998514,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371522,GSM1916748,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916748,Blast,SRP065190,,SU070
SRR2775726,OTHER,152,20025544,PRJNA299657,SAMN04210936,12662134,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371523,GSM1916749,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916749,Blast,SRP065190,,SU070
SRR2775727,OTHER,152,8623568,PRJNA299657,SAMN04210937,5735045,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371524,GSM1916750,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916750,Blast,SRP065190,,SU070
SRR2775728,OTHER,152,9437376,PRJNA299657,SAMN04210938,6201089,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371525,GSM1916751,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916751,Blast,SRP065190,,SU070
SRR2775729,OTHER,152,23971464,PRJNA299657,SAMN04210939,15332140,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371526,GSM1916752,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916752,Blast,SRP065190,,SU070
SRR2775730,OTHER,152,21451304,PRJNA299657,SAMN04210940,13498741,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371527,GSM1916753,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916753,Blast,SRP065190,,SU070
SRR2775731,OTHER,152,12125800,PRJNA299657,SAMN04210941,7877414,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371528,GSM1916754,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916754,Blast,SRP065190,,SU070
SRR2775732,OTHER,152,25638144,PRJNA299657,SAMN04210942,16048189,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371529,GSM1916755,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916755,Blast,SRP065190,,SU070
SRR2775733,OTHER,152,15103024,PRJNA299657,SAMN04210943,9507516,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371530,GSM1916756,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916756,Blast,SRP065190,,SU070
SRR2775734,OTHER,152,7046720,PRJNA299657,SAMN04210944,4696957,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371531,GSM1916757,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916757,Blast,SRP065190,,SU070
SRR2775735,OTHER,152,19296552,PRJNA299657,SAMN04210945,12101954,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371532,GSM1916758,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916758,Blast,SRP065190,,SU070
SRR2775736,OTHER,152,4851080,PRJNA299657,SAMN04210946,3224841,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371533,GSM1916759,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916759,Blast,SRP065190,,SU070
SRR2775737,OTHER,152,14379808,PRJNA299657,SAMN04210947,9314986,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371534,GSM1916760,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916760,Blast,SRP065190,,SU070
SRR2775738,OTHER,152,7126368,PRJNA299657,SAMN04210948,4766978,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371535,GSM1916761,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916761,Blast,SRP065190,,SU070
SRR2775739,OTHER,152,19892392,PRJNA299657,SAMN04210949,12488472,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371536,GSM1916762,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916762,Blast,SRP065190,,SU070
SRR2775740,OTHER,152,9873008,PRJNA299657,SAMN04210950,6478502,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371537,GSM1916763,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916763,Blast,SRP065190,,SU070
SRR2775741,OTHER,152,15401400,PRJNA299657,SAMN04210951,9845201,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371538,GSM1916764,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916764,Blast,SRP065190,,SU070
SRR2775742,OTHER,152,7310288,PRJNA299657,SAMN04210952,4844417,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371539,GSM1916765,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916765,Blast,SRP065190,,SU070
SRR2775743,OTHER,152,26641344,PRJNA299657,SAMN04210953,16567728,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371540,GSM1916766,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916766,Blast,SRP065190,,SU070
SRR2775744,OTHER,152,15010912,PRJNA299657,SAMN04210954,9669446,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371541,GSM1916767,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916767,Blast,SRP065190,,SU070
SRR2775745,OTHER,152,4654392,PRJNA299657,SAMN04210955,3143998,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371542,GSM1916768,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916768,Blast,SRP065190,,SU070
SRR2775746,OTHER,152,6310432,PRJNA299657,SAMN04210956,4214924,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371543,GSM1916769,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916769,Blast,SRP065190,,SU070
SRR2775747,OTHER,152,7062832,PRJNA299657,SAMN04210957,4675329,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371544,GSM1916770,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916770,Blast,SRP065190,,SU070
SRR2775748,OTHER,152,14542600,PRJNA299657,SAMN04210958,9382551,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371545,GSM1916771,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916771,Blast,SRP065190,,SU070
SRR2775749,OTHER,152,17334840,PRJNA299657,SAMN04210959,10853336,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371546,GSM1916772,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916772,Blast,SRP065190,,SU070
SRR2775750,OTHER,152,8215296,PRJNA299657,SAMN04210960,5432857,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371547,GSM1916773,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916773,Blast,SRP065190,,SU070
SRR2775751,OTHER,152,8574320,PRJNA299657,SAMN04210961,5677731,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371548,GSM1916774,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916774,Blast,SRP065190,,SU070
SRR2775752,OTHER,152,8105248,PRJNA299657,SAMN04210962,5355972,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371549,GSM1916775,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916775,Blast,SRP065190,,SU070
SRR2775753,OTHER,152,15792344,PRJNA299657,SAMN04210963,10025727,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371550,GSM1916776,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916776,Blast,SRP065190,,SU070
SRR2775754,OTHER,152,4820224,PRJNA299657,SAMN04210964,3278565,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371551,GSM1916777,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916777,Blast,SRP065190,,SU070
SRR2775755,OTHER,152,12630744,PRJNA299657,SAMN04210965,8102254,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371552,GSM1916778,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916778,Blast,SRP065190,,SU070
SRR2775756,OTHER,152,7566560,PRJNA299657,SAMN04210966,5103734,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371553,GSM1916779,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916779,Blast,SRP065190,,SU070
SRR2775757,OTHER,152,8374592,PRJNA299657,SAMN04210967,5520379,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371554,GSM1916780,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916780,Blast,SRP065190,,SU070
SRR2775758,OTHER,152,6660184,PRJNA299657,SAMN04210968,4456725,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371555,GSM1916781,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916781,Blast,SRP065190,,SU070
SRR2775759,OTHER,152,69643512,PRJNA299657,SAMN04210969,29505673,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371556,GSM1916782,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916782,LSC,SRP065190,,SU070
SRR2775760,OTHER,152,63890464,PRJNA299657,SAMN04210970,22789519,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371557,GSM1916783,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916783,LSC,SRP065190,,SU070
SRR2775761,OTHER,152,75704360,PRJNA299657,SAMN04210971,26780285,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371558,GSM1916784,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916784,LSC,SRP065190,,SU070
SRR2775762,OTHER,152,85382200,PRJNA299657,SAMN04210972,31174157,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371559,GSM1916785,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916785,LSC,SRP065190,,SU070
SRR2775763,OTHER,152,105484352,PRJNA299657,SAMN04210973,37718230,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371560,GSM1916786,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916786,LSC,SRP065190,,SU070
SRR2775764,OTHER,152,123639080,PRJNA299657,SAMN04210974,49042854,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371561,GSM1916787,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916787,LSC,SRP065190,,SU070
SRR2775765,OTHER,152,64391456,PRJNA299657,SAMN04210975,24160381,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371562,GSM1916788,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916788,LSC,SRP065190,,SU070
SRR2775766,OTHER,152,73478776,PRJNA299657,SAMN04210976,25965866,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371563,GSM1916789,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916789,LSC,SRP065190,,SU070
SRR2775767,OTHER,152,76222528,PRJNA299657,SAMN04210977,29919059,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371564,GSM1916790,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916790,LSC,SRP065190,,SU070
SRR2775768,OTHER,152,110255632,PRJNA299657,SAMN04210978,41787724,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371565,GSM1916791,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916791,LSC,SRP065190,,SU070
SRR2775769,OTHER,152,77639624,PRJNA299657,SAMN04210979,28056778,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371566,GSM1916792,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916792,LSC,SRP065190,,SU070
SRR2775770,OTHER,152,98702872,PRJNA299657,SAMN04210980,38550421,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371567,GSM1916793,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916793,LSC,SRP065190,,SU070
SRR2775771,OTHER,152,54919880,PRJNA299657,SAMN04210981,23556841,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371568,GSM1916794,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916794,LSC,SRP065190,,SU070
SRR2775772,OTHER,152,50201800,PRJNA299657,SAMN04210982,18543928,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371569,GSM1916795,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916795,LSC,SRP065190,,SU070
SRR2775773,OTHER,152,66343592,PRJNA299657,SAMN04210983,23989799,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371570,GSM1916796,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916796,LSC,SRP065190,,SU070
SRR2775774,OTHER,152,73072632,PRJNA299657,SAMN04210984,29231966,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371571,GSM1916797,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916797,LSC,SRP065190,,SU070
SRR2775775,OTHER,152,105534512,PRJNA299657,SAMN04210985,40422640,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371572,GSM1916798,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916798,LSC,SRP065190,,SU070
SRR2775776,OTHER,152,87878952,PRJNA299657,SAMN04210986,31594937,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371573,GSM1916799,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916799,LSC,SRP065190,,SU070
SRR2775777,OTHER,152,63189288,PRJNA299657,SAMN04210987,25080538,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371574,GSM1916800,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916800,LSC,SRP065190,,SU070
SRR2775778,OTHER,152,60629760,PRJNA299657,SAMN04210988,21597686,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371575,GSM1916801,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916801,LSC,SRP065190,,SU070
SRR2775779,OTHER,152,53352760,PRJNA299657,SAMN04210989,20520788,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371576,GSM1916802,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916802,LSC,SRP065190,,SU070
SRR2775780,OTHER,152,84443296,PRJNA299657,SAMN04210990,30834604,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371577,GSM1916803,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916803,LSC,SRP065190,,SU070
